0.59172,0.60984
7.3404,0.676
2.0891,0.67088
8.3962,0.68565
7.8775,0.61836
4.218,0.56789
4.5375,0.64171
7.312,0.64587
7.3838,0.61503
2.0863,0.59904
7.1282,0.31849
8.9286,0.33068
8.039,0.60018
4.0743,0.60563
4.5491,0.33799
2.0236,0.3642
6.606,0.64616
4.0903,0.61541
2.237,0.31739
0.60693,0.32399
6.9126,0.3393
7.6168,0.67558
4.0144,0.60706
8.3178,0.33442
4.3133,0.59433
4.4436,0.59098
7.3175,0.33658
4.2692,0.60343
7.6489,0.56711
7.5761,0.32371
2.13,0.70074
7.9724,0.59966
0.29302,0.63375
7.1986,0.72804
4.3545,0.3113
2.2047,0.36403
8.4377,0.32537
2.3043,0.29195
8.4407,0.29211
8.4865,0.51839
4.5906,0.34962
7.305,0.5936
4.4451,0.62578
7.6099,0.4999
0.58503,0.35493
2.211,0.6188
7.7447,0.60066
7.4812,0.66141
0.38797,0.31859
7.504,0.67615
7.5857,0.31223
0.66427,0.32408
1.1926,0.32128
7.8646,0.64879
7.8698,0.65833
3.9582,0.37064
3.5771,0.31834
8.045,0.589
8.3178,0.64889
0.60439,0.30407
3.8957,0.5892
8.0786,0.54531
7.1908,0.33118
2.3553,0.3557
7.9172,0.35672
8.3796,0.62293
4.3026,0.65493
7.7252,0.27081
6.9301,0.60416
1.2438,0.6499
1.3075,0.61923
1.2307,0.64933
4.3456,0.32551
7.0819,0.33261
7.3861,0.59311
6.9979,0.64253
8.4335,0.60728
2.0924,0.6929
7.4102,0.6674
8.0796,0.6476
7.6544,0.33966
7.3308,0.34401
4.0432,0.62533
1.9311,0.66258
8.5244,0.33182
7.4161,0.64178
3.8464,0.61976
7.2847,0.64089
8.1165,0.36547
7.0306,0.33477
1.1598,0.65893
7.6372,0.61523
1.1008,0.66291
8.2326,0.74064
7.2391,0.65992
4.1141,0.34009
3.7905,0.29782
4.1667,0.59722
7.2931,0.40073
3.6527,0.63324
4.7354,0.33887
4.0702,0.63119
8.3849,0.60346
7.7416,0.5115
7.1563,0.35256
8.1066,0.34569
2.1895,0.58823
8.785,0.60245
3.8993,0.33191
0.31966,0.62287
4.3663,0.41253
4.3765,0.31467
8.3554,0.60918
8.7947,0.55066
2.3405,0.65899
7.4724,0.65105
1.164,0.70216
4.5249,0.60418
8.0249,0.67104
7.6913,0.33368
0.62121,0.31011
3.9267,0.59908
2.2555,0.65107
2.1463,0.60234
4.0501,0.3057
7.3193,0.59177
7.732,0.33116
1.1734,0.6349
7.8918,0.65672
2.3257,0.3756
7.7342,0.62458
7.7599,0.59982
7.2922,0.69784
7.8264,0.67155
7.4352,0.64463
2.2678,0.61158
1.2242,0.32592
8.1267,0.36265
8.3045,0.33668
8.0666,0.3121
7.1365,0.63714
3.5798,0.65005
8.2244,0.31928
8.4191,0.54768
7.6766,0.62218
0.36967,0.61534
4.1004,0.65124
2.2947,0.30401
7.141,0.54996
3.6397,0.62676
2.1364,0.31579
6.9234,0.60225
8.1558,0.33354
4.3082,0.62566
7.6409,0.66661
8.4078,0.59075
8.1122,0.65972
7.8198,0.34716
7.4898,0.56452
7.7312,0.31721
4.313,0.69276
6.8825,0.33572
0.58359,0.63514
4.5598,0.3692
1.0455,0.58552
2.0212,0.61564
8.1365,0.69241
1.1044,0.31952
7.4127,0.59354
4.0594,0.70092
7.2576,0.33719
3.7294,0.6616
7.4637,0.56033
7.4041,0.36222
7.7458,0.65216
2.2618,0.62229
7.7074,0.63838
2.2047,0.5989
6.8757,0.61238
8.1758,0.61639
7.8483,0.33647
7.3578,0.33408
8.3164,0.68216
1.2392,0.33752
4.0454,0.6175
4.0858,0.63541
0.72939,0.32094
7.2134,0.32944
4.0508,0.59817
7.6711,0.29056
8.157,0.77885
4.4523,0.60877
7.8745,0.58425
0.62967,0.58526
7.2862,0.61556
7.6552,0.31945
0.67142,0.61664
8.9102,0.63905
4.1816,0.62214
3.912,0.70069
7.1032,0.67004
8.2407,0.33628
4.4882,0.64613
7.4153,0.64176
3.94,0.61481
7.8652,0.64756
7.6214,0.64291
7.7177,0.35711
4.1594,0.55671
8.841,0.64553
8.4365,0.68119
1.0913,0.56768
8.6726,0.59446
3.7478,0.62523
4.331,0.61396
1.1851,0.32029
2.0843,0.68162
7.5351,0.28395
2.2657,0.32406
7.3151,0.32947
3.9367,0.60111
4.0964,0.5832
7.9664,0.55023
1.0733,0.60985
1.137,0.61456
4.293,0.54115
7.5182,0.65832
4.3471,0.33991
0.6121,0.62242
4.1565,0.60547
0.63874,0.28961
6.9417,0.61557
4.1786,0.6163
0.35666,0.61691
4.2318,0.33808
8.6041,0.35206
2.207,0.59385
3.9256,0.68723
0.34949,0.62036
7.3845,0.70115
6.9806,0.33538
7.6076,0.64425
3.6276,0.33097
8.7399,0.66245
7.6659,0.70949
7.6431,0.53713
7.8406,0.66568
7.4823,0.61809
8.6218,0.64726
4.1624,0.68932
4.1711,0.59156
4.0202,0.65692
6.5862,0.6523
7.4649,0.70976
7.7609,0.59634
4.9405,0.34361
7.4582,0.36375
3.8026,0.314
7.658,0.58333
6.6931,0.32414
7.0589,0.34357
0.60483,0.64416
7.6428,0.33865
7.1275,0.35375
7.7198,0.35797
1.2412,0.33358
7.0224,0.31746
8.2464,0.3336
2.3,0.30896
8.8703,0.57486
7.4514,0.56559
7.7566,0.70398
7.7883,0.61443
0.32866,0.64464
0.28486,0.31279
6.8576,0.71214
7.8961,0.33008
4.1087,0.52977
1.1967,0.6297
8.393,0.38008
7.9598,0.38663
1.075,0.31702
7.4674,0.65292
4.2047,0.6363
2.1799,0.30958
3.6463,0.30315
7.6262,0.62461
7.6563,0.74081
7.8379,0.66933
8.0117,0.61759
2.3539,0.69182
7.47,0.66249
4.3474,0.33798
3.7934,0.61585
7.7042,0.59822
8.5848,0.35799
7.247,0.65275
3.7366,0.31539
1.1535,0.80943
2.2612,0.59764
6.932,0.62051
7.575,0.32454
1.2343,0.32961
7.6347,0.62821
7.1825,0.33086
8.0602,0.58358
7.7354,0.58146
3.9131,0.75112
1.1205,0.73956
6.9734,0.65692
2.1415,0.72506
6.9218,0.34012
1.104,0.3311
6.7022,0.71115
2.2151,0.5994
8.4368,0.70275
8.0416,0.33536
2.0715,0.6703
7.7756,0.58793
4.0464,0.54474
7.4386,0.36083
7.3352,0.62241
1.1177,0.33324
7.8012,0.69831
8.3196,0.67608
7.4242,0.71103
2.4004,0.33494
7.6151,0.66856
4.0273,0.34528
7.9707,0.34342
2.3462,0.6155
2.0915,0.63788
1.2166,0.59078
8.2162,0.61353
7.9562,0.3454
8.0807,0.60564
4.1649,0.35434
7.32,0.33226
8.3042,0.30522
7.3859,0.58815
7.3533,0.55747
7.5606,0.6865
4.4662,0.55896
1.9973,0.64381
1.1065,0.31941
8.859,0.32585
4.0454,0.5978
0.35425,0.65401
4.0025,0.66198
0.62033,0.31996
8.5893,0.36622
8.5273,0.3148
4.3991,0.64947
4.1222,0.61665
2.265,0.5622
7.0884,0.33242
8.1405,0.63125
2.1522,0.61701
7.7104,0.32162
3.6906,0.62562
1.1328,0.65032
2.1435,0.35708
7.3985,0.33389
3.9877,0.5839
8.6071,0.33494
1.2464,0.58173
7.189,0.36041
4.4332,0.62341
4.6456,0.32496
2.0639,0.32393
2.0492,0.66964
1.1811,0.62345
7.3288,0.65095
2.4153,0.33746
7.524,0.35531
4.4028,0.61642
8.0844,0.64591
2.4042,0.63378
8.8758,0.30844
8.1996,0.33466
7.9364,0.5934
4.1805,0.60729
7.7475,0.60345
3.7028,0.334
7.5708,0.2774
7.3151,0.29191
7.6909,0.32756
0.57326,0.28747
1.1712,0.68161
3.7579,0.37276
7.1863,0.32869
1.1289,0.36945
3.6947,0.66909
4.5016,0.59547
8.2315,0.33038
7.5776,0.34195
7.4578,0.33989
3.7645,0.32305
0.32601,0.28113
2.2748,0.34435
0.33311,0.62727
2.3668,0.36733
7.3505,0.61177
3.9446,0.67278
7.3107,0.67403
1.1719,0.65304
6.937,0.62346
4.0739,0.6132
7.6679,0.60079
4.4887,0.63131
7.6845,0.33591
8.0549,0.35442
2.1649,0.75597
2.4534,0.58277
7.6175,0.7218
4.0701,0.65904
6.8591,0.69426
7.5913,0.52195
7.4166,0.3411
8.433,0.37533
4.4779,0.59636
1.2207,0.35393
6.9713,0.31779
7.9925,0.32782
7.8896,0.33139
3.9284,0.61142
7.2489,0.3332
8.1997,0.63532
4.3494,0.34025
0.32154,0.78866
6.8466,0.29105
2.3911,0.62654
2.5428,0.35234
7.904,0.68096
1.8265,0.63957
3.9836,0.37436
8.0542,0.63473
7.429,0.56729
1.1956,0.32747
4.1405,0.64197
7.8184,0.36562
7.7344,0.71834
7.7292,0.62417
7.7254,0.35352
4.1108,0.60839
2.1082,0.38496
1.0842,0.32878
7.899,0.34033
4.09,0.6115
0.588,0.33687
1.2006,0.62397
6.8797,0.37905
8.4478,0.60971
3.9113,0.639
7.6452,0.54825
4.2086,0.68522
8.3397,0.65336
4.2798,0.31811
4.9181,0.67898
8.6401,0.65102
4.0758,0.3664
0.57621,0.64511
3.9657,0.63412
4.2117,0.30117
3.914,0.38197
4.7554,0.59979
2.1145,0.64804
3.9487,0.29787
8.1425,0.62495
3.7273,0.33941
7.4049,0.6313
7.8462,0.56591
0.3249,0.58647
8.2803,0.60233
7.2749,0.35172
7.8325,0.63592
8.0595,0.30101
6.6958,0.60362
2.1959,0.3381
1.0526,0.65956
1.1505,0.34111
7.4303,0.3463
7.929,0.32432
0.55775,0.56961
4.3807,0.59105
1.2421,0.34249
8.1667,0.69602
7.4184,0.55559
8.0888,0.67256
7.5616,0.55989
7.4091,0.29302
7.9595,0.32075
3.9647,0.66503
7.3202,0.57305
7.6207,0.30727
7.1274,0.59082
7.865,0.32731
2.2366,0.63821
1.9313,0.62316
1.2559,0.60287
1.2072,0.60518
6.8464,0.32994
8.1474,0.68524
8.5395,0.34933
0.60221,0.66743
8.0035,0.34114
3.8524,0.5897
0.32351,0.67241
1.2796,0.34537
8.1648,0.65084
7.767,0.63696
7.9838,0.3438
7.2234,0.6084
8.0409,0.58165
7.1167,0.68433
2.4924,0.32856
4.3462,0.32604
7.7565,0.61557
1.1028,0.34931
7.1997,0.65283
7.4084,0.66564
0.64646,0.60849
7.8962,0.28725
0.63207,0.5457
2.3852,0.62585
2.3022,0.36651
8.318,0.63208
7.4936,0.63286
7.773,0.62079
7.6623,0.70193
1.9924,0.3563
1.1233,0.62299
8.7044,0.63963
9.1904,0.61523
7.3393,0.61594
3.639,0.63103
1.1686,0.58281
7.1178,0.3253
7.1021,0.61482
3.6913,0.34896
1.1822,0.7059
3.7736,0.6091
4.1712,0.62498
1.2238,0.59631
3.8767,0.59483
3.8573,0.31335
3.723,0.65099
8.4439,0.31694
2.184,0.60956
4.1554,0.74339
2.1563,0.32008
2.2035,0.65954
7.4883,0.63227
4.3227,0.30711
4.4711,0.32161
7.0638,0.65508
4.003,0.64363
7.5856,0.3519
8.3748,0.61645
7.7453,0.71779
7.9847,0.30825
7.6058,0.61004
7.5517,0.31538
7.1667,0.35676
4.7118,0.33285
4.1643,0.70213
1.1541,0.70276
7.1963,0.62029
7.6062,0.65217
7.1262,0.6219
1.2537,0.30709
7.2913,0.35729
3.8182,0.55206
2.3338,0.58778
7.7068,0.58892
7.9878,0.61193
7.9637,0.64428
7.7697,0.60849
7.788,0.59245
8.4692,0.34763
1.1969,0.29142
0.61746,0.71148
7.7317,0.27639
8.9297,0.59673
9.1533,0.55143
8.1491,0.59171
3.6412,0.33196
4.1902,0.67884
